Gia,Dia chi,Dien tich,Gia/m²,Huong dat,Loai hinh dat,Chieu ngang,Chieu dai,Quan
5.0,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,50.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
13.6,"Phường Hòa Xuân, Quận Cẩm Lệ",200.0,68.0,Tây Bắc,Đất nền dự án,10.0,20.0,Cẩm Lệ
4.5,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,45.0,Tây Bắc,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
8.7,"Phường Hòa Hải, Quận Ngũ Hành Sơn",253.0,34.39,,Đất nền dự án,15.0,16.87,Ngũ Hành Sơn
4.0,"Phường Hòa Minh, Quận Liên Chiểu",100.0,40.0,Đông Nam,Đất nền dự án,5.0,20.0,Liên Chiểu
3.25,"Phường Hòa Quý, Quận Ngũ Hành Sơn",108.0,30.09,,Đất nền dự án,6.0,18.0,Ngũ Hành Sơn
3.25,"Phường Hòa Hải, Quận Ngũ Hành Sơn",108.0,30.09,Đông Bắc,Đất nền dự án,6.0,18.0,Ngũ Hành Sơn
3.25,"Phường Hòa Hải, Quận Ngũ Hành Sơn",108.0,30.09,Đông Bắc,Đất nền dự án,6.0,18.0,Ngũ Hành Sơn
3.0,"Phường Hòa Khánh Bắc, Quận Liên Chiểu",108.0,27.78,Đông Bắc,Đất nền dự án,7.5,14.4,Liên Chiểu
3.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn",122.0,24.59,Nam,Đất nền dự án,6.0,20.33,Ngũ Hành Sơn
4.5,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,45.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.2,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,42.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.5,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,45.0,Đông Nam,Đất nền dự án,5.0,20.0,Cẩm Lệ
4.0,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,40.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.2,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,42.0,Tây Bắc,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
5.0,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,50.0,Đông Nam,Đất nền dự án,5.0,20.0,Cẩm Lệ
27.4,"Phường Khuê Mỹ, Quận Ngũ Hành Sơn",293.0,93.52,Đông Nam,Đất nền dự án,12.0,24.42,Ngũ Hành Sơn
13.3,"Phường Mỹ An, Quận Ngũ Hành Sơn",100.0,133.0,Tây Nam,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.65,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,46.5,Nam,Đất nền dự án,5.0,20.0,Cẩm Lệ
6.3,"Phường Hòa Xuân, Quận Cẩm Lệ",107.0,58.88,Tây,Đất nền dự án,5.0,21.4,Cẩm Lệ
4.7,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,47.0,Đông Nam,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
3.35,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,33.5,Đông Bắc,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.6,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,46.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.6,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,46.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.2,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,42.0,Đông Nam,Đất nền dự án,5.0,20.0,Cẩm Lệ
4.2,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,42.0,Đông Nam,Đất nền dự án,5.0,20.0,Cẩm Lệ
5.0,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,50.0,Đông Nam,Đất nền dự án,5.0,20.0,Cẩm Lệ
5.0,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,50.0,Đông Nam,Đất nền dự án,5.0,20.0,Cẩm Lệ
6.0,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,60.0,Đông Nam,Đất nền dự án,5.0,20.0,Cẩm Lệ
2.2,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",100.0,22.0,,Đất nền dự án,5.0,20.0,Liên Chiểu
2.2,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",100.0,22.0,Đông Nam,Đất nền dự án,5.0,20.0,Liên Chiểu
2.2,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",90.0,24.44,Đông Nam,Đất nền dự án,4.5,20.0,Liên Chiểu
4.1,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,41.0,Đông Nam,Đất nền dự án,10.0,10.0,Cẩm Lệ
5.0,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,50.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.6,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,46.0,Đông Nam,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
7.1,"Phường Khuê Mỹ, Quận Ngũ Hành Sơn",125.0,56.8,Đông,Đất nền dự án,5.0,25.0,Ngũ Hành Sơn
3.1,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",115.0,26.96,Đông Nam,Đất nền dự án,7.5,15.33,Liên Chiểu
5.0,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,50.0,Đông Nam,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
5.0,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,50.0,Đông Nam,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
11.0,"Phường Hòa Xuân, Quận Cẩm Lệ",200.0,55.0,Tây Nam,Đất nền dự án,10.0,20.0,Cẩm Lệ
4.7,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,47.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.1,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,41.0,Đông Nam,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.7,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,47.0,Đông Nam,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
5.0,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,50.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
1.3,"Phường Hòa Thọ Tây, Quận Cẩm Lệ",90.0,14.44,Đông Bắc,Đất nền dự án,6.0,15.0,Cẩm Lệ
5.0,"Phường Hòa Quý, Quận Ngũ Hành Sơn",150.0,33.33,Đông Nam,Đất nền dự án,10.0,15.0,Ngũ Hành Sơn
4.9,"Phường Hòa Quý, Quận Ngũ Hành Sơn",122.0,40.16,Đông Bắc,Đất nền dự án,5.0,24.4,Ngũ Hành Sơn
11.5,"Phường Hòa Minh, Quận Liên Chiểu",216.0,53.24,Tây Bắc,Đất nền dự án,10.0,21.6,Liên Chiểu
4.1,"Phường Hòa Quý, Quận Ngũ Hành Sơn",150.0,27.33,,Đất nền dự án,10.0,15.0,Ngũ Hành Sơn
5.0,"Phường Hòa Quý, Quận Ngũ Hành Sơn",150.0,33.33,Đông Nam,Đất nền dự án,10.0,15.0,Ngũ Hành Sơn
4.15,"Phường Hòa Quý, Quận Ngũ Hành Sơn",122.0,34.02,Tây Nam,Đất nền dự án,5.0,24.4,Ngũ Hành Sơn
2.5,"Xã Hòa Liên, Huyện Hòa Vang",90.0,27.78,Tây Bắc,Đất nền dự án,5.0,18.0,Hòa Vang
4.6,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,46.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.6,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,46.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.7,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,47.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.6,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,46.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
2.05,"Phường Hòa Hải, Quận Ngũ Hành Sơn",122.5,16.73,Tây Nam,Đất nền dự án,5.0,24.5,Ngũ Hành Sơn
4.6,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,46.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
2.3,"Phường Hòa Hiệp Bắc, Quận Liên Chiểu",100.0,23.0,,Đất nền dự án,5.0,20.0,Liên Chiểu
2.3,"Phường Hòa Khánh Bắc, Quận Liên Chiểu",100.0,23.0,,Đất nền dự án,5.0,20.0,Liên Chiểu
4.35,"Phường Hòa An, Quận Cẩm Lệ",133.0,32.71,Nam,Đất nền dự án,6.0,22.17,Cẩm Lệ
5.0,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,50.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
5.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn",100.0,50.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
5.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn",100.0,50.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
5.0,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,50.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
2.5,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",100.0,25.0,,Đất nền dự án,5.0,20.0,Liên Chiểu
2.0,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",100.0,20.0,,Đất nền dự án,5.0,20.0,Liên Chiểu
2.45,"Phường Hòa Khánh Nam, Quận Liên Chiểu",100.0,24.5,,Đất nền dự án,5.0,20.0,Liên Chiểu
2.25,"Phường Hòa Khánh Nam, Quận Liên Chiểu",100.0,22.5,,Đất nền dự án,5.0,20.0,Liên Chiểu
4.2,"Phường Hòa Minh, Quận Liên Chiểu",97.2,43.21,Tây Bắc,Đất nền dự án,5.0,19.44,Liên Chiểu
5.2,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,52.0,,Đất nền dự án,5.0,20.0,Cẩm Lệ
5.2,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,52.0,,Đất nền dự án,5.0,20.0,Cẩm Lệ
5.0,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,50.0,Đông Nam,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
3.7,"Phường Hòa Hải, Quận Ngũ Hành Sơn",100.0,37.0,Đông Bắc,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.2,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",187.0,22.46,,Đất nền dự án,5.0,37.4,Liên Chiểu
3.6,"Phường Hòa Hải, Quận Ngũ Hành Sơn",120.0,30.0,Tây,Đất nền dự án,5.0,24.0,Ngũ Hành Sơn
4.4,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,44.0,Đông Nam,Đất nền dự án,5.0,20.0,Cẩm Lệ
2.0,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",100.0,20.0,,Đất nền dự án,5.0,20.0,Liên Chiểu
5.05,"Phường Hòa Quý, Quận Ngũ Hành Sơn",157.0,32.17,Tây Bắc,Đất nền dự án,7.8,20.13,Ngũ Hành Sơn
3.0,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",100.0,30.0,Đông Bắc,Đất nền dự án,5.0,20.0,Liên Chiểu
3.4,"Phường Hòa Hải, Quận Ngũ Hành Sơn",108.0,31.48,Tây,Đất nền dự án,6.0,18.0,Ngũ Hành Sơn
5.0,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,50.0,Tây Bắc,Đất nền dự án,5.0,20.0,Cẩm Lệ
5.0,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,50.0,Tây Bắc,Đất nền dự án,5.0,20.0,Cẩm Lệ
3.35,"Phường Hòa Hải, Quận Ngũ Hành Sơn",90.0,37.22,Bắc,Đất nền dự án,6.0,15.0,Ngũ Hành Sơn
1.6,Huyện Hòa Vang,100.0,16.0,,Đất nền dự án,5.0,20.0,Hòa Vang
1.6,Quận Cẩm Lệ,126.4,12.66,,Đất nền dự án,7.5,16.85,Cẩm Lệ
1.55,Quận Cẩm Lệ,100.0,15.5,,Đất nền dự án,5.0,20.0,Cẩm Lệ
1.8,Quận Ngũ Hành Sơn,90.0,20.0,,Đất nền dự án,5.0,18.0,Ngũ Hành Sơn
2.6,Quận Ngũ Hành Sơn,100.0,26.0,,Đất nền dự án,6.0,16.67,Ngũ Hành Sơn
2.0,Quận Thanh Khê,118.0,16.95,Đông Nam,Đất nền dự án,5.0,23.6,Thanh Khê
1.84,Huyện Hòa Vang,100.0,18.4,Đông Nam,Đất nền dự án,5.0,20.0,Hòa Vang
1.84,Huyện Hòa Vang,100.0,18.4,Đông Nam,Đất nền dự án,5.0,20.0,Hòa Vang
1.8,Quận Thanh Khê,100.0,18.0,,Đất nền dự án,5.0,20.0,Thanh Khê
1.9,Quận Ngũ Hành Sơn,100.0,19.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
1.9,Huyện Hòa Vang,100.0,19.0,,Đất nền dự án,5.0,20.0,Hòa Vang
1.6,Quận Thanh Khê,100.0,16.0,,Đất nền dự án,5.0,20.0,Thanh Khê
1.7,Quận Thanh Khê,122.0,13.93,,Đất nền dự án,5.0,24.4,Thanh Khê
1.6,Huyện Hòa Vang,100.0,16.0,Đông Bắc,Đất nền dự án,5.0,20.0,Hòa Vang
2.66,Huyện Hòa Vang,124.0,21.45,Đông Bắc,Đất nền dự án,7.0,17.71,Hòa Vang
1.9,Quận Ngũ Hành Sơn,105.0,18.1,Đông Nam,Đất nền dự án,5.0,21.0,Ngũ Hành Sơn
2.53,Quận Cẩm Lệ,100.0,25.3,,Đất nền dự án,5.0,20.0,Cẩm Lệ
2.9,Quận Ngũ Hành Sơn,100.0,29.0,Nam,Đất nền dự án,7.5,13.33,Ngũ Hành Sơn
2.8,Quận Ngũ Hành Sơn,100.0,28.0,Đông Nam,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
1.73,Quận Cẩm Lệ,125.0,13.84,,Đất nền dự án,5.0,25.0,Cẩm Lệ
1.73,Huyện Hòa Vang,125.0,13.84,,Đất nền dự án,5.0,25.0,Hòa Vang
2.7,Quận Ngũ Hành Sơn,100.0,27.0,Tây Nam,Đất nền dự án,7.5,13.33,Ngũ Hành Sơn
1.73,Huyện Hòa Vang,125.0,13.84,,Đất nền dự án,5.0,25.0,Hòa Vang
1.4,Quận Ngũ Hành Sơn,85.0,16.47,,Đất nền dự án,5.0,17.0,Ngũ Hành Sơn
1.6,Huyện Hòa Vang,100.0,16.0,Đông Nam,Đất nền dự án,5.0,20.0,Hòa Vang
1.7,Quận Cẩm Lệ,100.0,17.0,Đông,Đất nền dự án,5.0,20.0,Cẩm Lệ
1.57,Quận Cẩm Lệ,100.0,15.7,Đông,Đất nền dự án,5.0,20.0,Cẩm Lệ
1.75,Quận Ngũ Hành Sơn,100.0,17.5,Đông,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
2.1,Quận Ngũ Hành Sơn,171.0,12.28,Đông,Đất nền dự án,7.0,24.43,Ngũ Hành Sơn
1.5,Quận Cẩm Lệ,100.0,15.0,Đông Nam,Đất nền dự án,5.0,20.0,Cẩm Lệ
1.75,Quận Ngũ Hành Sơn,100.0,17.5,Đông,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
1.5,Quận Ngũ Hành Sơn,100.0,15.0,Đông,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
2.6,Quận Cẩm Lệ,100.0,26.0,Đông,Đất nền dự án,10.0,10.0,Cẩm Lệ
1.55,Quận Cẩm Lệ,100.0,15.5,Đông,Đất nền dự án,5.0,20.0,Cẩm Lệ
1.7,Quận Cẩm Lệ,100.0,17.0,Đông,Đất nền dự án,5.0,20.0,Cẩm Lệ
2.81,Quận Cẩm Lệ,149.0,18.86,Đông,Đất nền dự án,7.5,19.87,Cẩm Lệ
1.9,Quận Cẩm Lệ,150.0,12.67,Đông,Đất nền dự án,5.0,30.0,Cẩm Lệ
1.5,Quận Cẩm Lệ,107.0,14.02,Đông,Đất nền dự án,7.5,14.27,Cẩm Lệ
1.6,Quận Cẩm Lệ,100.0,16.0,Đông,Đất nền dự án,5.0,20.0,Cẩm Lệ
1.85,Quận Cẩm Lệ,100.0,18.5,Đông Nam,Đất nền dự án,5.0,20.0,Cẩm Lệ
1.6,Quận Cẩm Lệ,200.0,8.0,Đông,Đất nền dự án,10.0,20.0,Cẩm Lệ
2.49,Quận Cẩm Lệ,100.0,24.9,,Đất nền dự án,5.0,20.0,Cẩm Lệ
2.43,Quận Ngũ Hành Sơn,121.0,20.08,Bắc,Đất nền dự án,5.5,22.0,Ngũ Hành Sơn
2.1,Quận Ngũ Hành Sơn,171.0,12.28,Đông Bắc,Đất nền dự án,7.0,24.43,Ngũ Hành Sơn
1.7,Quận Cẩm Lệ,107.0,15.89,Đông,Đất nền dự án,5.0,21.4,Cẩm Lệ
1.6,Quận Cẩm Lệ,100.0,16.0,Đông,Đất nền dự án,5.0,20.0,Cẩm Lệ
1.67,Quận Cẩm Lệ,107.0,15.61,Đông,Đất nền dự án,5.0,21.4,Cẩm Lệ
1.75,Quận Ngũ Hành Sơn,100.0,17.5,Đông,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
1.5,Quận Ngũ Hành Sơn,150.0,10.0,,Đất nền dự án,6.0,25.0,Ngũ Hành Sơn
1.5,Quận Cẩm Lệ,100.0,15.0,Đông,Đất nền dự án,5.0,20.0,Cẩm Lệ
1.7,Quận Cẩm Lệ,100.0,17.0,Đông,Đất nền dự án,5.0,20.0,Cẩm Lệ
2.1,Quận Cẩm Lệ,115.0,18.26,Đông,Đất nền dự án,6.1,18.85,Cẩm Lệ
1.61,Quận Cẩm Lệ,107.0,15.05,,Đất nền dự án,5.0,21.4,Cẩm Lệ
1.6,Huyện Hòa Vang,100.0,16.0,,Đất nền dự án,5.0,20.0,Hòa Vang
1.89,Quận Ngũ Hành Sơn,90.0,21.0,Tây Bắc,Đất nền dự án,5.0,18.0,Ngũ Hành Sơn
1.6,Huyện Hòa Vang,100.0,16.0,,Đất nền dự án,5.0,20.0,Hòa Vang
1.4,Quận Sơn Trà,100.0,14.0,,Đất nền dự án,5.0,20.0,Sơn Trà
15.0,Quận Ngũ Hành Sơn,300.0,50.0,Đông,Đất nền dự án,15.0,20.0,Ngũ Hành Sơn
1.75,Huyện Hòa Vang,100.0,17.5,,Đất nền dự án,5.0,20.0,Hòa Vang
1.88,Quận Cẩm Lệ,136.0,13.82,,Đất nền dự án,6.0,22.67,Cẩm Lệ
2.8,Quận Ngũ Hành Sơn,100.0,28.0,Nam,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
1.6,Huyện Hòa Vang,100.0,16.0,Đông Nam,Đất nền dự án,5.0,20.0,Hòa Vang
1.6,Huyện Hòa Vang,100.0,16.0,Đông Nam,Đất nền dự án,5.0,20.0,Hòa Vang
1.8,Quận Ngũ Hành Sơn,100.0,18.0,,Đất nền dự án,6.0,16.67,Ngũ Hành Sơn
2.0,Quận Ngũ Hành Sơn,134.0,14.93,,Đất nền dự án,5.0,26.8,Ngũ Hành Sơn
2.1,Quận Ngũ Hành Sơn,171.0,12.28,Đông Bắc,Đất nền dự án,7.0,24.43,Ngũ Hành Sơn
2.42,Quận Ngũ Hành Sơn,121.0,20.0,,Đất nền dự án,5.5,22.0,Ngũ Hành Sơn
1.75,Huyện Hòa Vang,142.0,12.32,Nam,Đất nền dự án,5.0,28.4,Hòa Vang
2.7,Quận Ngũ Hành Sơn,100.0,27.0,Nam,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
1.4,Quận Ngũ Hành Sơn,100.0,14.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
1.86,Huyện Hòa Vang,136.0,13.68,,Đất nền dự án,5.0,27.2,Hòa Vang
2.77,Quận Ngũ Hành Sơn,100.0,27.7,Bắc,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
2.8,Quận Ngũ Hành Sơn,100.0,28.0,Nam,Đất nền dự án,7.5,13.33,Ngũ Hành Sơn
2.0,Huyện Hòa Vang,125.0,16.0,Đông,Đất nền dự án,5.0,25.0,Hòa Vang
1.6,Quận Cẩm Lệ,100.0,16.0,Tây Bắc,Đất nền dự án,5.0,20.0,Cẩm Lệ
1.7,Quận Cẩm Lệ,100.0,17.0,Đông Bắc,Đất nền dự án,5.0,20.0,Cẩm Lệ
1.7,Huyện Hòa Vang,100.0,17.0,Đông,Đất nền dự án,5.0,20.0,Hòa Vang
1.8,Huyện Hòa Vang,100.0,18.0,Đông Nam,Đất nền dự án,5.0,20.0,Hòa Vang
1.75,Huyện Hòa Vang,100.0,17.5,Tây Bắc,Đất nền dự án,5.0,20.0,Hòa Vang
1.8,Quận Ngũ Hành Sơn,100.0,18.0,Đông Bắc,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
3.2,Quận Ngũ Hành Sơn,100.0,32.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
1.75,Quận Cẩm Lệ,100.0,17.5,Đông Nam,Đất nền dự án,5.0,20.0,Cẩm Lệ
1.75,Quận Cẩm Lệ,100.0,17.5,Đông Nam,Đất nền dự án,5.0,20.0,Cẩm Lệ
2.39,Quận Cẩm Lệ,80.0,29.88,Đông Nam,Đất nền dự án,5.0,16.0,Cẩm Lệ
1.8,Quận Cẩm Lệ,100.0,18.0,Đông Nam,Đất nền dự án,5.0,20.0,Cẩm Lệ
1.35,Huyện Hòa Vang,100.0,13.5,Đông Nam,Đất nền dự án,5.0,20.0,Hòa Vang
3.65,Quận Ngũ Hành Sơn,90.0,40.56,,Đất nền dự án,5.0,18.0,Ngũ Hành Sơn
2.9,Quận Sơn Trà,100.0,29.0,Nam,Đất nền dự án,5.0,20.0,Sơn Trà
2.6,Quận Ngũ Hành Sơn,100.0,26.0,Tây Nam,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
2.8,Quận Cẩm Lệ,148.0,18.92,Đông Nam,Đất nền dự án,7.5,19.73,Cẩm Lệ
1.55,Huyện Hòa Vang,100.0,15.5,Đông Nam,Đất nền dự án,5.0,20.0,Hòa Vang
1.65,Huyện Hòa Vang,100.0,16.5,Đông Nam,Đất nền dự án,5.0,20.0,Hòa Vang
2.35,Quận Ngũ Hành Sơn,120.0,19.58,Đông Nam,Đất nền dự án,5.0,24.0,Ngũ Hành Sơn
1.7,Quận Ngũ Hành Sơn,100.0,17.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
1.84,Quận Liên Chiểu,100.0,18.4,Đông Nam,Đất nền dự án,5.0,20.0,Liên Chiểu
1.7,Quận Ngũ Hành Sơn,105.0,16.19,,Đất nền dự án,5.0,21.0,Ngũ Hành Sơn
1.9,Quận Ngũ Hành Sơn,108.0,17.59,,Đất nền dự án,5.0,21.6,Ngũ Hành Sơn
1.7,Quận Ngũ Hành Sơn,100.0,17.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
1.9,Quận Cẩm Lệ,100.0,19.0,,Đất nền dự án,5.0,20.0,Cẩm Lệ
1.8,Quận Ngũ Hành Sơn,100.0,18.0,,Đất nền dự án,6.0,16.67,Ngũ Hành Sơn
1.4,Quận Ngũ Hành Sơn,85.0,16.47,,Đất nền dự án,5.0,17.0,Ngũ Hành Sơn
7.0,Quận Sơn Trà,180.0,38.89,Đông Nam,Đất nền dự án,10.0,18.0,Sơn Trà
1.4,Quận Ngũ Hành Sơn,85.0,16.47,Đông,Đất nền dự án,5.0,17.0,Ngũ Hành Sơn
1.4,Quận Ngũ Hành Sơn,85.0,16.47,,Đất nền dự án,5.0,17.0,Ngũ Hành Sơn
1.4,Quận Ngũ Hành Sơn,85.0,16.47,,Đất nền dự án,5.0,17.0,Ngũ Hành Sơn
4.05,Quận Liên Chiểu,121.0,33.47,Nam,Đất nền dự án,6.0,20.17,Liên Chiểu
1.35,Quận Ngũ Hành Sơn,85.0,15.88,Đông Bắc,Đất nền dự án,5.0,17.0,Ngũ Hành Sơn
